Fraudolent,SMS test,ID,Date and Time
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",YU92PAK,2017-07-03
0,Mm yes dear look how i am hugging you both. :-P,G62GVR7,2016-10-30
0,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,7PY3UHQ,2018-02-10
0,Wife.how she knew the time of murder exactly,E3U7OKX,2018-07-04
0,Yup i thk so until e shop closes lor.,CA7K6Z9,2017-07-06
0,Is ur paper in e morn or aft tmr?,DWLYAHG,2018-04-10
0,I dont have i shall buy one dear,K8UYVXS,2017-12-08
0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,2P788LS,2017-08-26
0,"Just dropped em off, omw back now",BZVOV40,2018-09-19
0,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,HWMOFYX,2016-05-16
0,LOL ... Have you made plans for new years?,1A05SLP,2016-08-18
0,Now project pa. After that only i can come.,PFB1FG6,2017-05-22
0,Go fool dont cheat others ok,JBDVNQH,2016-07-09
0,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,D287TLW,2016-04-18
0,He says hi and to get your ass back to south tampa (preferably at a kegger),7D0HI7H,2016-09-07
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,3RXHQ3O,2017-05-06
1,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",TZDUF3Q,2017-04-18
0,"No, but you told me you were going, before you got drunk!",7IMTPEM,2016-06-19
0,Then get some cash together and I'll text jason,D5DMBJS,2016-06-25
0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0L9PU8V,2018-05-12
0,Ambrith..madurai..met u in arun dha marrge..remembr?,GVLL2CB,2016-08-28
0,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,CCEB17J,2017-06-06
0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,J1AIQUQ,2018-05-22
0,I went to ur hon lab but no one is there.,MMNFCPD,2016-12-25
0,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",N7RWICX,2018-08-28
0,Ok lor...,P2PQLGK,2016-11-23
0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",HTU6XUS,2017-06-06
0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),NJ5K5TP,2016-04-24
1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",3T4GO6X,2018-07-11
0,You also didnt get na hi hi hi hi hi,XM9DUPD,2017-07-20
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,N5Y0OGS,2016-04-28
0,I will treasure every moment we spend together...,X58XSYJ,2017-07-23
0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,XRSUVOW,2016-06-22
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,IBJK3R5,2018-02-24
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",EIJAW2U,2017-06-29
0,Me i'm not workin. Once i get job...,D2RRJGE,2016-11-25
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,22ULYPG,2016-06-26
0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,3PWK4C2,2016-06-02
0,Ffffffffff. Alright no way I can meet up with you sooner?,DVGX7HF,2016-12-30
0,You can never do NOTHING,0GJ7VE7,2018-05-22
0,Call me when u finish then i come n pick u.,HYTXUPK,2016-09-04
0,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",GSQ00PE,2016-05-03
0,Going for dinner.msg you after.,AWIN290,2016-11-01
0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",CBDHRH4,2018-08-27
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",6UYEY9A,2018-03-03
0,I jokin oni lar.. Ü busy then i wun disturb ü.,OMWODB6,2018-09-16
0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,71Q8R8U,2016-07-25
1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,0CPYDG8,2018-05-31
0,Kent vale lor... Ü wait 4 me there ar?,Q3UXYU1,2017-12-31
0,Thanx...,5PJ3BFV,2016-02-21
0,That's significant but dont worry.,VR0HAL1,2016-07-16
0,What time is ur flight tmr?,3A8O6LW,2018-09-16
0,Ü log off 4 wat. It's sdryb8i,4CJU97W,2017-05-03
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),XYHFFJZ,2017-11-24
0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,WPSHDQM,2017-04-06
1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,4BKEN7S,2016-04-06
0,Dad says hurry the hell up,XIS4ECP,2018-04-09
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,APELLC5,2016-04-03
0,No break time one... How... I come out n get my stuff fr ü?,P8LM5KB,2018-08-21
0,Que pases un buen tiempo or something like that,DYDXQOA,2016-06-27
0,I notice you like looking in the shit mirror youre turning into a right freak,WETIIMI,2016-12-12
0,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,7LHK4A0,2016-02-16
0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,1NYH87W,2017-09-29
0,True. Its easier with her here.,8VZACSL,2017-04-27
0,Wat r u doing?,YK0PIPZ,2018-01-27
0,Good Morning my Dear........... Have a great &amp; successful day.,AGF1QJF,2017-12-09
0,I am taking you for italian food. How about a pretty dress with no panties? :),7HZ7B8B,2016-11-07
0,Its normally hot mail. Com you see!,7BVDFAR,2016-12-19
0,Ugh hopefully the asus ppl dont randomly do a reformat.,LNS84FG,2017-10-08
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",YJESIBA,2016-09-24
0,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",4RCE00D,2017-03-24
0,Not course. Only maths one day one chapter with in one month we can finish.,WMSVN9O,2016-04-22
0,K. Did you call me just now ah?,74RLHI2,2016-05-02
0,Enjoy ur life. . Good night,Y5MEGBT,2018-04-21
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,OL2M43E,2017-09-26
1,You have 1 new message. Please call 08715205273,SNRFGRF,2016-04-22
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,RENHV95,2018-08-05
0,Can ü call me at 10:10 to make sure dat i've woken up...,GNQCHKF,2018-08-14
0,....photoshop makes my computer shut down.,ATMJA5U,2016-04-13
0,K.i will send in  &lt;#&gt;  min:),UGHKMUX,2016-11-29
0,You all ready for * big day tomorrow?,PWT8AC5,2016-07-24
0,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,QRFX6S2,2017-10-01
0,Bognor it is! Should be splendid at this time of year.,YELKD5T,2016-11-28
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",F2M5JJO,2017-02-23
1,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,D8IZ7DN,2018-01-15
0,Are there TA jobs available? Let me know please cos i really need to start working,8NOHS07,2017-03-22
0,Yes baby! We can study all the positions of the kama sutra ;),P6HDH82,2018-09-10
0,I called but no one pick up e phone. I ask both of them already they said ok.,CKLBR84,2017-12-31
0,"I‘ll leave around four, ok?",67RZMEM,2017-04-24
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,ZXV0I3O,2016-04-30
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,IDWXFK5,2016-09-10
0,Having lunch:)you are not in online?why?,Q5RYG9U,2016-02-16
0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,MMQNWQ5,2017-03-25
0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,NQB4Y4F,2016-10-14
1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",T5THAV1,2017-06-26
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,MNRVP07,2017-02-08
0,I WILL CAL YOU SIR. In meeting,MCJOTHN,2016-06-18
0,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,EC1QTX8,2016-06-16
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",YIL9JEQ,2016-04-17
1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,LQO5E2Y,2018-04-13
0,Same. Wana plan a trip sometme then,KMQ47VD,2016-10-25
0,"Alright, see you in a bit",RMK74UR,2016-04-15
0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",2HMZ3U2,2017-01-22
0,Do we have any spare power supplies,M6ENAYY,2017-05-06
0,Good night my dear.. Sleepwell&amp;Take care,0II2JYZ,2016-05-09
0,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,YPM5PDH,2017-04-25
0,Oh baby of the house. How come you dont have any new pictures on facebook,7NZ81GG,2018-05-13
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",G2ZTHYU,2017-06-04
0,Mm you ask him to come its enough :-),QAVM3PU,2016-03-12
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,5SPRWPF,2016-09-13
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",ACOWZGN,2018-04-15
0,No dear i do have free messages without any recharge. Hi hi hi,KY4WVEQ,2017-06-22
0,How much are we getting?,ROBFITZ,2017-06-21
0,Did u got that persons story,N2M3MNV,2016-05-13
0,Yes... I trust u to buy new stuff ASAP so I can try it out,NCB93J4,2017-05-20
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,PVCGBWQ,2016-08-14
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,4YN40J1,2016-02-26
0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,8B3H4IZ,2016-07-12
0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",FEOF43C,2016-08-28
0,I attended but nothing is there.,9MRLYYI,2016-11-10
0,Dear how you. Are you ok?,RZ7LNZ0,2017-05-09
0,Are you angry with me. What happen dear,TOJ5FEZ,2018-08-04
0,Surely result will offer:),UQ2FRR4,2017-12-02
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,BMOLWCQ,2016-03-22
0,No no. I will check all rooms befor activities,S00JQCY,2018-05-14
0,I cant pick the phone right now. Pls send a message,AQQ4KL4,2016-05-21
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,5UR5QWJ,2018-05-30
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,X5PCFXZ,2018-01-12
0,"Yeah sure, give me a couple minutes to track down my wallet",VSIB7EU,2016-03-07
0,I am going to sleep. I am tired of travel.,ILSRDNK,2018-08-19
1,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",TSQYEBD,2018-08-13
0,"Haha I heard that, text me when you're around",2GS6L9E,2018-02-05
0,What Today-sunday..sunday is holiday..so no work..,VU94L1K,2017-12-04
0,No she didnt. I will search online and let you know.,WMVAFMB,2017-12-07
0,Not able to do anything.,MJ4E1XY,2017-06-30
0,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,6XAZ1ZH,2017-06-07
0,"Received, understood n acted upon!",E47HBBK,2016-11-15
0,We're on the opposite side from where we dropped you off,42J52GF,2016-08-19
0,What pa tell me.. I went to bath:-),2D65GIH,2018-06-25
0,"Sorry, I'll call later",B2KXT1P,2018-03-18
0,COME BACK TO TAMPA FFFFUUUUUUU,YTKBFQG,2016-04-06
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,YGA5S7O,2017-08-08
0,"Cool, I'll text you when I'm on the way",WTHINN5,2017-10-24
0,Hows that watch resizing,W9CNWTM,2018-07-08
0,Tell where you reached,59FVMTF,2018-03-20
0,Thats cool. i am a gentleman and will treat you with dignity and respect.,HFA4096,2017-03-23
0,it's really getting me down just hanging around.,022LIQA,2018-05-08
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",YY5UCTU,2016-09-15
0,How are you holding up?,GRUUS9W,2016-06-08
0,Dont think so. It turns off like randomlly within 5min of opening,5MDP6DH,2018-09-18
0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,VW17MTS,2017-08-02
0,And I don't plan on staying the night but I prolly won't be back til late,FIMW2WG,2018-05-19
0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,8BVOVKH,2017-02-14
1,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,C0XXM22,2017-04-13
0,Haven't left yet so probably gonna be here til dinner,IRO9KQU,2018-04-18
0,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,IWN6YES,2018-07-31
0,Fine am simply sitting.,3XVK9N7,2018-09-09
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",KU1VSPH,2017-03-23
1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",TZWITM6,2017-09-30
0,I wont. So wat's wit the guys,24PWORZ,2017-01-15
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,GNDTC2V,2018-07-25
0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",WXOY415,2017-01-04
0,"Not yet chikku..going to room nw, i'm in bus..",QIOSBZR,2016-03-05
0,Hi.:)technical support.providing assistance to us customer through call and email:),1O3A0DF,2017-10-11
1,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",CEPN39N,2016-12-21
0,Just nw i came to hme da..,QGEATZW,2017-03-14
0,I will come tomorrow di,GLG90IV,2017-08-31
1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",YHXC71V,2017-01-11
0,You were supposed to wake ME up &gt;:(,UW115DC,2018-07-24
0,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",A3GIZMU,2016-09-24
